"periodo","p1","p2","p3_1","p3_2","p3_3","p3_4","p3_5","p5","p7","p7_3","p24","p25","edad","sexo"
"0219",1,1,1,1,1,2,2,3,3,2000,0,0,55,1
"0219",1,1,1,2,2,2,1,4,2,0,2,4,29,2
"0219",1,1,2,2,1,2,2,0,0,0,0,0,52,1
"0219",1,1,2,1,2,2,1,0,0,0,3,4,20,1
"0219",1,1,2,1,1,2,2,0,0,0,0,0,39,1
"0219",1,1,1,1,1,2,2,3,2,0,0,0,71,2
"0219",1,2,2,2,1,2,2,0,0,0,0,0,41,1
"0219",1,2,2,1,1,2,1,0,0,0,1,4,26,1
"0219",1,2,2,1,1,2,1,0,0,0,1,1,39,2
"0219",1,2,2,1,2,2,1,0,0,0,2,3,70,1
"0219",1,1,1,2,1,2,1,2,1,0,2,2,20,2
"0219",1,2,2,2,2,2,2,0,0,0,0,0,58,2
"0219",1,1,1,2,2,2,1,4,2,0,2,4,36,2
"0219",1,2,2,2,2,2,2,0,0,0,0,0,28,1
"0219",1,2,2,1,1,2,2,0,0,0,0,0,73,2
"0219",1,1,1,2,2,2,1,2,1,0,2,2,20,1
"0219",1,2,2,2,2,2,2,0,0,0,0,0,34,1
"0219",1,1,1,2,1,2,2,4,2,0,0,0,57,2
"0219",1,1,1,1,1,2,2,4,2,0,0,0,78,2
"0219",1,1,1,1,2,2,1,3,2,0,2,4,38,2
"0219",1,2,2,2,2,2,2,0,0,0,0,0,43,2
"0219",1,1,1,2,2,2,2,4,3,800,0,0,72,2
"0219",1,1,1,1,1,2,2,4,3,900,0,0,67,2
"0219",1,1,1,1,2,2,2,3,3,1500,0,0,70,2
"0219",1,1,1,1,1,2,1,4,3,1800,5,4,67,1
"0219",1,1,2,2,1,2,2,0,0,0,0,0,56,1
"0219",1,1,1,1,1,2,2,1,2,0,0,0,50,2
"0219",1,2,2,2,1,2,2,0,0,0,0,0,51,2
"0219",1,1,1,2,1,2,2,3,2,0,0,0,49,2
"0219",1,2,2,2,1,2,2,0,0,0,0,0,63,1
"0219",1,1,1,1,2,2,1,2,3,450,1,2,20,2
"0219",1,1,1,2,1,2,1,2,3,950,1,2,23,1
"0219",1,2,2,2,1,2,2,0,0,0,0,0,47,2
"0219",1,1,2,2,1,1,1,0,0,0,3,2,29,2
"0219",1,1,1,1,1,2,2,3,2,0,0,0,75,2
"0219",1,1,1,2,2,1,1,4,2,0,1,4,28,2
"0219",1,2,2,2,1,1,2,0,0,0,0,0,30,1
"0219",1,2,2,1,2,2,1,0,0,0,1,4,42,1
"0219",1,1,1,1,2,1,1,2,2,0,2,3,21,1
"0219",1,1,1,2,1,2,2,5,2,0,0,0,46,2
"0219",1,1,2,2,1,2,2,0,0,0,0,0,85,1
"0219",1,1,1,2,1,2,1,4,1,0,1,3,82,2
"0219",1,1,1,2,2,2,1,4,3,100,3,4,43,2
"0219",1,1,2,1,1,1,2,0,0,0,0,0,51,1
"0219",1,1,1,1,1,2,2,5,3,150,0,0,57,1
"0219",1,2,1,2,2,1,1,1,3,400,5,4,39,2
"0219",1,2,2,1,2,2,1,0,0,0,3,1,35,2
"0219",1,1,1,1,2,2,1,4,2,0,3,4,42,2
"0219",1,1,1,1,2,2,1,1,2,0,1,1,32,2
"0219",1,1,1,1,1,2,1,2,2,0,1,2,23,1
"0219",1,1,1,2,2,2,2,5,3,500,0,0,67,2
"0219",1,1,1,1,1,2,1,2,1,0,5,2,27,1
"0219",1,1,2,1,1,2,1,0,0,0,2,3,49,1
"0219",1,1,1,2,2,1,1,4,3,1000,2,4,24,2
"0219",1,1,2,2,2,2,2,0,0,0,0,0,37,2
"0219",1,2,2,2,2,2,1,0,0,0,1,1,31,1
"0219",1,2,2,1,1,2,2,0,0,0,0,0,25,2
"0219",1,2,2,2,1,2,2,0,0,0,0,0,29,2
"0219",1,1,1,2,1,2,1,4,2,0,2,3,33,2
"0219",1,1,1,2,1,2,1,4,3,450,1,1,20,2
"0219",1,1,1,1,2,1,1,4,1,0,4,4,24,2
"0219",1,2,2,2,1,2,2,0,0,0,0,0,50,2
"0219",1,2,2,2,1,2,2,0,0,0,0,0,42,2
"0219",1,2,2,2,1,2,2,0,0,0,0,0,45,1
"0219",1,1,1,1,1,2,1,3,3,300,2,3,44,1
"0219",1,1,1,2,2,2,1,2,3,700,2,4,18,2
"0219",1,1,1,1,1,2,1,4,3,400,2,4,55,2
"0219",1,1,2,2,2,2,2,0,0,0,0,0,50,2
"0219",1,2,2,1,2,2,2,0,0,0,0,0,39,2
"0219",1,1,2,2,1,1,2,0,0,0,0,0,50,2
"0219",1,1,1,2,2,2,2,4,2,0,0,0,61,2
"0219",1,1,1,2,1,2,2,3,2,0,0,0,24,2
"0219",1,2,1,2,1,2,2,4,2,0,0,0,47,2
"0219",1,2,1,1,1,2,1,1,1,0,1,4,23,2
"0219",2,0,0,0,0,0,0,0,0,0,0,0,74,2
"0219",1,1,1,2,1,2,1,4,3,700,2,2,38,2
"0219",1,1,1,2,2,2,2,4,2,0,0,0,18,2
"0219",1,1,1,1,2,2,2,3,3,389,0,0,22,2
"0219",1,1,2,1,2,2,1,0,0,0,2,4,41,2
"0219",1,1,1,2,2,2,2,4,2,0,0,0,62,1
"0219",1,2,2,2,1,2,2,0,0,0,0,0,29,1
"0219",2,0,0,0,0,0,0,0,0,0,0,0,70,2
"0219",1,2,2,2,2,2,2,0,0,0,0,0,34,2
"0219",1,1,2,1,2,2,2,0,0,0,0,0,61,2
"0219",1,2,2,2,2,2,1,0,0,0,5,3,46,1
"0219",1,1,1,1,1,1,1,3,2,0,2,3,46,1
"0219",1,1,2,2,1,2,2,0,0,0,0,0,28,2
"0219",2,0,0,0,0,0,0,0,0,0,0,0,60,2
"0219",1,1,2,2,1,2,1,0,0,0,2,3,48,1
"0219",1,2,2,2,2,2,2,0,0,0,0,0,23,1
"0219",1,2,2,2,2,2,2,0,0,0,0,0,21,1
"0219",1,2,2,2,2,2,2,0,0,0,0,0,30,2
"0219",1,1,1,2,1,2,2,4,2,0,0,0,59,1
"0219",1,1,1,2,1,2,2,1,2,0,0,0,65,2
"0219",1,1,1,2,1,2,1,1,2,0,2,1,34,2
"0219",1,1,2,1,1,2,2,0,0,0,0,0,33,2
"0219",1,2,2,2,1,2,2,0,0,0,0,0,20,1
"0219",1,1,2,1,1,1,2,0,0,0,0,0,41,1
"0219",1,1,2,1,1,2,2,0,0,0,0,0,29,2
"0219",1,1,1,1,1,2,2,3,2,0,0,0,89,1
"0219",1,2,2,2,1,2,2,0,0,0,0,0,40,1
"0219",1,1,1,2,1,2,2,4,3,35,0,0,29,2
"0219",1,1,1,1,1,2,1,3,3,600,2,3,56,1
"0219",1,2,2,2,2,2,2,0,0,0,0,0,31,2
"0219",1,1,2,2,1,2,2,0,0,0,0,0,30,2
"0219",1,1,1,2,2,2,2,4,3,25,0,0,54,2
"0219",1,1,1,2,2,2,2,5,2,0,0,0,52,1
"0219",1,2,2,2,2,2,2,0,0,0,0,0,36,1
"0219",1,2,2,2,2,2,2,0,0,0,0,0,42,2
"0219",1,1,2,1,1,2,1,0,0,0,2,3,20,1
"0219",1,1,2,1,2,2,1,0,0,0,1,1,33,2
"0219",1,1,2,1,2,2,1,0,0,0,1,3,24,1
"0219",1,1,1,2,2,2,2,1,2,0,0,0,30,1
"0219",1,1,2,2,2,2,2,0,0,0,0,0,65,1
"0219",2,0,0,0,0,0,0,0,0,0,0,0,58,2
"0219",1,1,2,2,1,2,2,0,0,0,0,0,50,1
"0219",1,1,1,1,1,2,1,5,2,0,2,5,50,2
"0219",1,1,1,2,2,2,2,2,2,0,0,0,28,2
"0219",1,2,2,1,2,2,2,0,0,0,0,0,37,2
"0219",1,2,2,2,2,2,2,0,0,0,0,0,84,2
"0219",1,2,2,1,2,2,2,0,0,0,0,0,49,2
"0219",1,2,2,2,1,2,2,0,0,0,0,0,27,1
"0219",1,2,2,1,2,2,2,0,0,0,0,0,76,2
"0219",1,2,2,1,1,2,2,0,0,0,0,0,20,1
"0219",1,2,2,2,1,2,2,0,0,0,0,0,70,1
"0219",1,2,2,1,1,2,2,0,0,0,0,0,40,2
"0219",1,1,1,2,2,2,2,4,3,148,0,0,43,2
"0219",1,1,1,2,2,2,2,4,1,0,0,0,29,1
"0219",1,1,1,1,2,2,2,4,3,350,0,0,19,2
"0219",1,1,1,2,2,2,2,4,3,180,0,0,39,2
"0219",1,2,2,2,1,2,2,0,0,0,0,0,22,1
"0219",1,2,2,2,2,2,2,0,0,0,0,0,72,2
"0219",1,2,2,1,1,2,2,0,0,0,0,0,47,2
"0219",2,0,0,0,0,0,0,0,0,0,0,0,77,2
"0219",1,2,2,2,2,2,2,0,0,0,0,0,59,2
"0219",1,1,1,2,1,2,2,4,3,450,0,0,41,2
"0219",1,2,2,1,2,2,2,0,0,0,0,0,54,2
"0219",1,2,2,1,2,2,2,0,0,0,0,0,63,2
"0219",2,0,0,0,0,0,0,0,0,0,0,0,78,2
"0219",1,1,1,1,2,2,2,5,2,0,0,0,65,2
"0219",2,0,0,0,0,0,0,0,0,0,0,0,53,2
"0219",2,0,0,0,0,0,0,0,0,0,0,0,50,2
"0219",1,1,1,1,2,2,2,5,2,0,0,0,28,2
"0219",1,2,2,1,2,2,2,0,0,0,0,0,31,1
"0219",1,2,2,1,1,2,2,0,0,0,0,0,50,2
"0219",2,0,0,0,0,0,0,0,0,0,0,0,50,1
"0219",2,0,0,0,0,0,0,0,0,0,0,0,73,2
"0219",1,2,2,1,1,2,2,0,0,0,0,0,54,1
"0219",1,2,2,1,2,2,2,0,0,0,0,0,24,2
"0219",1,2,2,2,2,2,2,0,0,0,0,0,67,2
"0219",1,1,1,2,2,2,2,4,2,0,0,0,65,2
"0219",1,2,2,1,2,2,2,0,0,0,0,0,75,2
"0219",1,2,2,2,2,2,2,0,0,0,0,0,70,1
"0219",1,2,1,1,2,2,2,3,3,600,0,0,66,1
"0219",1,2,2,2,2,2,2,0,0,0,0,0,61,2
"0219",1,1,1,1,1,2,2,3,2,0,0,0,66,1
"0219",1,2,2,2,2,2,2,0,0,0,0,0,35,2
"0219",1,1,1,2,2,2,2,3,2,0,0,0,44,2
"0219",1,1,1,2,2,2,2,2,2,0,0,0,40,2
"0219",1,1,2,1,2,2,2,0,0,0,0,0,62,2
"0219",1,1,1,1,1,2,1,2,1,0,2,3,20,2
"0219",1,1,2,1,2,2,2,0,0,0,0,0,74,2
"0219",1,1,1,1,2,2,2,3,3,500,0,0,36,2
"0219",1,1,1,1,2,2,2,3,3,600,0,0,21,2
"0219",1,1,1,2,1,2,2,4,2,0,0,0,36,2
"0219",1,1,1,1,2,2,2,3,1,0,0,0,29,1
"0219",1,1,1,1,2,2,2,4,2,0,0,0,22,2
"0219",1,1,1,1,1,2,2,3,3,800,0,0,39,2
"0219",1,1,1,2,1,2,2,1,3,800,0,0,30,1
"0219",1,1,1,2,2,2,2,2,3,300,0,0,18,1
"0219",1,2,2,1,1,2,2,0,0,0,0,0,72,2
"0219",1,1,1,2,1,2,2,3,1,0,0,0,48,1
"0219",1,2,2,2,2,2,2,0,0,0,0,0,61,1
"0219",1,1,1,2,1,2,2,3,1,0,0,0,51,1
"0219",1,2,2,2,1,2,2,0,0,0,0,0,56,1
"0219",1,1,1,2,2,2,1,2,3,600,2,2,19,1
"0219",1,2,2,2,2,2,2,0,0,0,0,0,25,2
"0219",1,1,1,1,2,2,2,3,2,0,0,0,28,2
"0219",1,2,1,2,2,2,2,4,2,0,0,0,40,2
"0219",1,1,2,1,1,2,2,0,0,0,0,0,33,1
"0219",1,2,1,1,2,2,2,4,2,0,0,0,58,2
"0219",1,1,2,1,1,2,2,0,0,0,0,0,74,2
"0219",1,2,2,2,2,2,2,0,0,0,0,0,25,1
"0219",1,2,2,2,2,2,1,0,0,0,3,3,35,1
"0219",1,1,2,2,1,2,1,0,0,0,2,4,23,1
"0219",1,2,2,1,2,2,2,0,0,0,0,0,27,2
"0219",1,1,2,1,1,2,2,0,0,0,0,0,52,1
"0219",1,1,1,1,2,2,2,4,3,450,0,0,26,2
"0219",1,1,2,1,2,2,2,0,0,0,0,0,72,2
"0219",1,1,1,2,2,2,1,1,2,0,1,3,24,1
"0219",1,2,2,2,2,2,1,0,0,0,1,3,29,2
"0219",1,2,2,1,2,2,2,0,0,0,0,0,46,2
"0219",1,1,1,1,2,2,1,4,2,0,1,4,55,2
"0219",1,1,2,2,1,2,2,0,0,0,0,0,54,1
"0219",1,1,1,1,2,2,2,5,2,0,0,0,62,1
"0219",1,2,2,2,2,2,2,0,0,0,0,0,38,1
"0219",1,1,1,2,2,2,1,2,3,1200,1,4,24,1
"0219",1,2,2,2,2,2,2,0,0,0,0,0,73,1
"0219",1,1,1,2,1,2,1,2,2,0,1,3,42,1
"0219",1,1,2,2,2,2,1,0,0,0,1,2,20,2
"0219",1,1,1,2,2,2,2,3,3,220,0,0,26,1
"0219",2,0,0,0,0,0,0,0,0,0,0,0,55,2
"0219",1,1,1,2,2,2,1,4,3,500,2,1,58,2
"0219",1,1,2,2,1,2,2,0,0,0,0,0,40,1
"0219",1,2,2,2,2,2,2,0,0,0,0,0,27,1
"0219",1,2,2,2,2,2,2,0,0,0,0,0,49,1
"0219",1,2,2,1,2,2,2,0,0,0,0,0,28,2
"0219",1,2,1,2,2,2,1,2,3,800,2,2,18,1
"0219",1,2,2,2,2,2,2,0,0,0,0,0,85,1
"0219",1,1,2,1,1,2,1,0,0,0,2,1,45,2
"0219",2,0,0,0,0,0,0,0,0,0,0,0,62,2
"0219",1,1,2,2,2,2,2,0,0,0,0,0,43,2
"0219",1,1,1,2,2,2,1,2,3,2000,1,3,23,2
"0219",1,1,2,2,2,2,1,0,0,0,1,3,57,1
"0219",1,2,2,2,2,2,1,0,0,0,1,3,46,1
"0219",1,2,2,2,2,2,1,0,0,0,2,4,37,2
"0219",1,1,1,2,2,2,2,6,2,0,0,0,53,2
"0219",1,1,1,2,1,2,2,2,2,0,0,0,21,1
"0219",1,1,1,2,2,2,1,2,3,300,2,3,29,2
"0219",1,1,1,1,2,2,1,2,2,0,2,2,20,1
"0219",1,1,1,2,2,2,2,2,3,500,0,0,19,1
"0219",1,1,1,1,2,2,1,2,3,400,2,2,19,2
"0219",1,1,1,1,2,2,1,3,3,200,2,3,50,2
"0219",1,1,1,2,2,2,1,2,3,600,2,2,21,1
"0219",1,2,2,2,2,2,2,0,0,0,0,0,20,2
"0219",1,1,1,2,2,2,1,2,3,2500,1,2,27,2
"0219",1,2,2,2,2,2,2,0,0,0,0,0,26,2
"0219",1,1,2,1,2,2,2,0,0,0,0,0,26,2
"0219",1,1,1,1,2,2,1,4,2,0,2,3,33,2
"0219",1,1,1,2,2,2,1,3,3,400,3,1,50,2
"0219",1,1,2,1,2,2,1,0,0,0,2,4,45,2
"0219",1,1,1,2,2,2,2,4,2,0,0,0,45,2
"0219",1,1,1,2,2,2,2,4,2,0,0,0,28,1
"0219",1,1,2,2,2,2,2,0,0,0,0,0,42,1
"0219",1,1,2,1,2,2,2,0,0,0,0,0,48,1
"0219",1,2,2,2,2,2,2,0,0,0,0,0,58,1
"0219",1,1,2,1,2,2,2,0,0,0,0,0,35,2
"0219",1,1,1,1,2,2,2,3,2,0,0,0,53,2
"0219",1,1,1,1,2,2,1,2,3,500,2,2,27,1
"0219",1,1,1,2,1,2,2,3,2,0,0,0,55,2
"0219",1,1,1,1,1,2,2,1,2,0,0,0,41,2
"0219",1,1,1,2,2,2,1,4,2,0,1,4,33,2
"0219",1,1,1,2,1,2,1,3,3,800,2,3,31,1
"0219",1,2,2,2,2,2,2,0,0,0,0,0,32,1
"0219",1,1,2,2,2,1,2,0,0,0,0,0,19,1
"0219",1,2,2,2,1,2,2,0,0,0,0,0,62,1
"0219",1,2,2,2,2,2,2,0,0,0,0,0,76,1
"0219",1,1,2,2,2,2,1,0,0,0,2,4,57,2
"0219",1,1,2,2,2,2,1,0,0,0,1,4,56,1
"0219",1,1,1,2,2,2,1,4,2,0,1,3,61,1
"0219",1,2,2,1,2,2,1,0,0,0,1,3,30,1
"0219",1,1,2,1,1,2,2,0,0,0,0,0,62,2
"0219",1,1,2,2,2,2,1,0,0,0,1,4,32,1
"0219",1,2,2,2,2,2,1,0,0,0,2,4,32,2
"0219",1,1,1,2,2,2,1,2,3,7000,1,2,24,1
"0219",1,1,1,1,1,2,1,1,2,0,3,3,51,2
"0219",1,1,1,2,2,1,1,2,2,0,1,3,21,1
"0219",1,1,1,1,1,2,1,3,3,2500,1,3,31,1
"0219",1,2,2,2,2,2,2,0,0,0,0,0,71,1
"0219",1,1,1,2,2,2,2,4,2,0,0,0,58,2
"0219",1,1,1,2,2,2,1,1,2,0,1,3,48,2
"0219",1,1,1,2,2,2,1,3,3,250,1,4,51,2
"0219",1,2,2,1,2,2,2,0,0,0,0,0,30,2
"0219",1,1,1,2,2,2,1,3,3,2000,1,4,34,2
"0219",1,1,1,1,2,2,1,2,1,0,2,2,21,1
"0219",1,1,1,2,1,2,1,3,3,250,3,1,48,1
"0219",1,2,2,2,1,2,2,0,0,0,0,0,53,1
"0219",1,1,1,2,2,2,2,5,2,0,0,0,84,2
"0219",1,1,1,2,1,2,1,1,3,500,2,3,33,1
"0219",1,2,2,2,2,2,2,0,0,0,0,0,83,2
"0219",1,1,2,1,2,2,1,0,0,0,5,1,36,2
"0219",1,1,1,1,2,2,1,1,1,0,1,1,43,1
"0219",1,1,1,1,2,2,2,4,2,0,0,0,31,2
"0219",1,1,2,2,1,2,2,0,0,0,0,0,37,1
"0219",1,1,2,1,1,2,1,0,0,0,1,1,39,2
"0219",1,1,1,1,2,2,1,1,1,0,1,1,23,1
"0219",1,1,1,1,1,2,1,2,3,1000,1,2,21,2
"0219",1,1,1,2,2,2,2,5,2,0,0,0,70,1
"0219",1,2,2,1,1,2,2,0,0,0,0,0,55,2
"0219",1,1,2,2,1,2,2,0,0,0,0,0,51,1
"0219",1,2,2,2,2,2,2,0,0,0,0,0,78,1
"0219",1,2,2,1,2,2,2,0,0,0,0,0,52,2
"0219",1,2,2,2,1,2,2,0,0,0,0,0,65,1
"0219",1,1,1,2,1,2,2,3,2,0,0,0,61,1
"0219",1,1,1,2,2,2,1,3,3,500,2,4,34,1
"0219",1,1,1,2,2,2,1,2,3,2000,1,2,21,2
"0219",1,2,2,2,2,2,2,0,0,0,0,0,22,2
"0219",1,1,1,2,2,2,1,1,3,2200,1,1,46,1
"0219",1,1,1,1,2,2,2,4,3,270,0,0,60,2
"0219",1,1,2,1,2,2,1,0,0,0,2,3,58,1
"0219",1,1,2,1,2,2,1,0,0,0,1,4,35,2
"0219",1,1,1,2,1,2,2,3,3,800,0,0,52,1
"0219",1,2,2,2,1,2,2,0,0,0,0,0,49,1
"0219",1,1,1,2,2,2,1,3,2,0,1,3,43,2
"0219",1,1,2,1,2,2,1,0,0,0,1,4,42,2
"0219",1,1,1,1,1,2,1,2,3,700,2,2,22,1
"0219",1,2,2,2,2,2,2,0,0,0,0,0,32,2
"0219",1,1,1,1,1,2,1,1,3,1000,2,3,48,1
"0219",1,2,2,1,2,2,2,0,0,0,0,0,25,2
"0219",1,1,2,2,2,2,1,0,0,0,1,3,25,1
"0219",1,1,1,2,2,2,1,1,2,0,1,1,44,2
"0219",1,1,2,1,1,2,2,0,0,0,0,0,72,1
"0219",1,2,2,2,2,2,1,0,0,0,2,4,44,2
"0219",1,2,1,1,2,2,2,4,3,100,0,0,48,2
"0219",1,2,2,2,2,2,2,0,0,0,0,0,46,1
"0219",1,2,2,2,2,2,2,0,0,0,0,0,30,1
"0219",1,2,2,1,2,2,2,0,0,0,0,0,71,1
"0219",1,2,2,2,2,2,2,0,0,0,0,0,53,1
"0219",1,1,2,1,2,2,1,0,0,0,3,3,50,2
"0219",1,1,1,2,2,2,2,4,3,210,0,0,48,1
"0219",1,1,1,2,1,2,1,2,2,0,1,2,22,2
"0219",1,2,2,2,2,2,2,0,0,0,0,0,46,2
"0219",1,1,1,2,2,2,1,3,3,3500,1,4,29,2
"0219",1,1,1,1,2,2,2,3,3,1000,0,0,57,2
"0219",1,1,2,1,1,2,2,0,0,0,0,0,67,1
"0219",1,1,2,1,2,2,1,0,0,0,3,3,35,2
"0219",1,1,1,2,2,2,1,3,3,1000,1,3,27,2
"0219",1,1,2,2,1,2,1,0,0,0,1,1,36,1
"0219",1,1,2,2,2,2,1,0,0,0,1,4,25,2
"0219",1,1,1,2,1,2,2,3,3,3600,0,0,50,2
"0219",1,2,2,1,2,2,2,0,0,0,0,0,60,2
"0219",1,2,2,2,2,2,2,0,0,0,0,0,79,2
"0219",1,1,2,1,2,2,2,0,0,0,0,0,22,2
"0219",1,2,2,2,2,2,1,0,0,0,2,4,22,2
"0219",1,2,2,2,2,2,1,0,0,0,1,4,23,1
"0219",1,1,1,2,2,2,1,2,1,0,2,2,22,1
"0219",1,1,1,2,2,2,1,2,1,0,1,4,22,1
"0219",1,1,1,1,1,2,1,1,2,0,2,3,47,1
"0219",1,1,1,1,2,1,1,3,3,1200,2,4,32,1
"0219",1,1,2,1,2,2,1,0,0,0,2,4,22,2
"0219",1,1,1,1,1,2,1,6,3,200,2,3,21,2
"0219",1,1,1,2,1,2,1,4,1,0,5,4,28,2
"0219",1,1,1,1,1,2,1,4,2,0,1,3,53,1
"0219",1,1,1,1,1,2,1,4,3,400,5,4,20,2
"0219",1,1,1,1,2,2,1,4,3,200,5,4,43,2
"0219",1,1,1,1,2,2,1,4,2,0,5,4,36,2
"0219",1,2,2,1,2,2,2,0,0,0,0,0,67,2
"0219",1,1,1,2,1,2,1,2,3,3600,2,2,37,1
"0219",1,1,1,1,1,2,2,4,2,0,0,0,47,2
"0219",1,1,1,1,2,2,1,3,3,300,5,3,28,2
"0219",1,1,2,1,1,2,2,0,0,0,0,0,56,2
"0219",1,1,1,1,1,2,1,4,3,200,5,3,29,2
"0219",1,1,1,2,1,2,2,4,2,0,0,0,55,1
"0219",1,1,1,1,2,2,1,4,3,300,3,4,24,2
"0219",1,1,1,1,2,2,1,4,2,0,5,4,38,1
"0219",1,2,2,1,2,2,2,0,0,0,0,0,57,1
"0219",1,1,1,1,2,2,1,4,3,300,3,3,25,1
"0219",1,1,1,1,2,2,1,4,3,300,5,3,37,1
"0219",1,1,1,1,2,2,1,4,3,300,2,4,26,2
"0219",2,0,0,0,0,0,0,0,0,0,0,0,71,2
"0219",1,1,1,2,2,2,2,3,3,20,0,0,48,1
"0219",1,1,1,2,2,2,2,5,2,0,0,0,63,2
"0219",1,1,1,2,2,2,2,4,3,60,0,0,23,2
"0219",1,1,1,1,2,2,1,3,1,0,2,2,52,1
"0219",1,1,1,2,2,2,2,4,3,120,0,0,60,1
"0219",1,1,1,2,1,2,2,4,3,150,0,0,62,1
"0219",2,0,0,0,0,0,0,0,0,0,0,0,33,2
"0219",1,1,1,1,1,2,1,3,2,0,1,4,28,1
"0219",1,1,1,2,2,2,2,2,2,0,0,0,27,2
"0219",1,1,1,2,2,2,1,5,3,60,5,5,42,2
"0219",1,1,2,2,2,2,2,0,0,0,0,0,76,1
"0219",1,1,2,2,1,2,1,0,0,0,1,3,54,1
"0219",1,1,1,2,2,1,2,4,2,0,0,0,44,1
"0219",1,1,1,1,1,1,1,2,3,2000,3,4,32,1
"0219",1,1,1,1,1,2,1,2,3,500,2,2,32,1
"0219",1,1,1,2,2,2,1,3,3,700,1,3,66,1
"0219",1,1,2,1,2,2,2,0,0,0,0,0,75,2
"0219",1,2,2,1,2,2,2,0,0,0,0,0,57,2
"0219",1,1,1,1,2,2,2,4,2,0,0,0,33,2
"0219",1,1,1,1,1,1,1,3,2,0,2,3,32,2
"0219",1,1,1,2,2,2,1,4,3,1000,2,4,20,1
"0219",1,1,2,1,1,2,1,0,0,0,4,3,24,2
"0219",1,1,1,2,2,2,1,4,3,50,1,3,26,2
"0219",1,1,1,2,2,2,2,4,3,150,0,0,60,1
"0219",1,1,1,2,2,2,1,4,1,0,3,4,31,1
"0219",1,1,1,1,2,2,1,3,3,300,5,4,43,1
"0219",1,2,2,2,2,2,2,0,0,0,0,0,88,2
"0219",1,1,1,1,1,2,1,3,1,0,5,3,37,1
"0219",1,1,1,2,2,2,2,6,3,230,0,0,56,2
"0219",2,0,0,0,0,0,0,0,0,0,0,0,64,2
"0219",1,1,1,1,1,2,2,5,2,0,0,0,59,2
"0219",1,1,1,1,1,2,1,3,3,400,5,4,44,1
"0219",1,1,2,2,2,2,2,0,0,0,0,0,41,2
"0219",1,1,1,1,1,2,1,3,3,300,3,4,54,1
"0219",1,1,1,1,1,2,1,2,3,1000,3,2,19,1
"0219",1,1,1,1,1,2,2,4,3,200,0,0,42,2
"0219",1,1,1,1,1,2,2,4,3,200,0,0,32,2
"0219",1,1,1,1,1,2,2,4,2,0,0,0,37,1
"0219",1,1,1,1,1,2,1,1,2,0,3,3,43,1
"0219",1,1,1,1,2,2,1,5,1,0,1,6,53,2
"0219",1,1,1,2,2,2,2,4,2,0,0,0,33,2
"0219",1,1,2,1,2,2,2,0,0,0,0,0,43,2
"0219",1,1,1,2,1,2,1,4,2,0,5,4,55,1
"0219",1,1,1,1,2,2,2,3,3,300,0,0,74,1
"0219",1,1,1,2,2,2,2,4,3,200,0,0,42,1
"0219",1,1,1,2,2,2,2,4,2,0,0,0,69,2
"0219",1,1,1,1,2,2,2,4,2,0,0,0,42,1
"0219",1,1,1,1,2,2,2,4,3,99999,0,0,52,1
"0219",1,1,1,1,2,2,1,4,3,200,5,4,30,1
"0219",1,1,1,1,1,2,1,4,3,60,2,6,41,2
"0219",1,1,1,2,2,2,2,6,2,0,0,0,37,2
"0219",2,0,0,0,0,0,0,0,0,0,0,0,77,1
"0219",1,1,1,2,2,2,2,5,3,50,0,0,82,1
"0219",1,1,1,2,2,2,2,3,2,0,0,0,54,2
"0219",1,1,2,2,1,2,2,0,0,0,0,0,49,1
"0219",1,1,1,2,2,2,1,4,1,0,2,4,32,2
"0219",1,1,2,2,1,1,2,0,0,0,0,0,80,1
"0219",1,1,1,1,2,2,1,3,3,300,3,3,50,1
"0219",1,1,1,2,2,2,2,2,3,1200,0,0,33,2
"0219",1,1,1,1,2,2,2,3,3,250,0,0,35,1
"0219",1,1,1,2,2,2,1,4,3,150,2,3,33,2
"0219",1,1,1,2,2,2,2,4,2,0,0,0,23,2
"0219",1,1,1,1,2,2,2,4,2,0,0,0,58,2
"0219",1,1,1,2,2,2,2,5,2,0,0,0,48,2
"0219",1,1,1,1,1,2,2,4,2,0,0,0,54,1
"0219",1,1,1,1,1,2,1,4,3,200,5,4,67,1
"0219",1,1,1,1,2,2,2,4,2,0,0,0,57,2
"0219",1,1,1,2,2,2,1,4,3,500,5,2,22,1
"0219",1,1,1,2,2,2,1,5,3,150,2,3,73,1
"0219",1,1,2,2,2,2,2,0,0,0,0,0,55,1
"0219",1,1,2,2,1,2,2,0,0,0,0,0,30,1
"0219",1,1,1,1,2,2,2,4,3,500,0,0,30,1
"0219",1,1,1,2,1,2,2,4,3,200,0,0,37,2
"0219",1,1,1,1,1,2,2,4,1,0,0,0,46,2
"0219",1,1,1,2,2,2,2,3,2,0,0,0,42,1
"0219",1,1,1,1,2,2,2,4,3,400,0,0,36,2
"0219",1,2,2,2,2,2,1,0,0,0,2,1,34,1
"0219",1,1,1,2,2,2,1,2,3,1000,2,3,23,2
"0219",1,1,1,2,2,2,2,2,3,1500,0,0,22,2
"0219",1,1,1,1,2,2,2,1,3,900,0,0,35,1
"0219",1,1,1,2,1,2,2,4,3,250,0,0,44,1
"0219",1,1,1,2,1,2,1,1,3,1500,1,1,30,1
"0219",1,1,1,1,1,2,1,4,3,500,3,1,48,2
"0219",1,1,2,2,2,2,2,0,0,0,0,0,79,2
